date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance,combinaison_gagnante_en_ordre_croissant
1970-01-01 00:00:00,17,28,13,6,45,-1,6-11-13-17-28-45
1970-01-01 00:00:00,14,16,23,2,32,-1,2-14-16-23-32-34
1970-01-01 00:00:00,21,37,40,34,45,-1,21-34-36-37-40-45
1970-01-01 00:00:00,29,40,36,48,27,-1,11-27-29-36-40-48
1970-01-01 00:00:00,30,9,48,37,35,-1,9-22-30-35-37-48
1970-01-01 00:00:00,12,42,14,2,10,-1,2-10-12-14-42-46
1970-01-01 00:00:00,18,40,29,44,15,-1,15-18-29-37-40-44
1970-01-01 00:00:00,15,49,30,35,31,-1,14-15-30-31-35-49
1970-01-01 00:00:00,32,44,35,47,16,-1,16-31-32-35-44-47
1970-01-01 00:00:00,20,5,28,40,25,-1,5-20-25-28-36-40
1970-01-01 00:00:00,28,1,32,7,24,-1,1-7-24-28-32-47
1970-01-01 00:00:00,4,24,40,49,11,-1,4-11-24-26-40-49
1970-01-01 00:00:00,19,6,24,45,23,-1,6-19-23-24-45-47
1970-01-01 00:00:00,12,41,29,17,39,-1,12-17-29-31-39-41
1970-01-01 00:00:00,35,14,34,31,39,-1,14-31-34-35-39-48
1970-01-01 00:00:00,10,15,37,25,49,-1,10-15-25-37-40-49
1970-01-01 00:00:00,35,48,46,20,17,-1,17-20-35-46-47-48
1970-01-01 00:00:00,15,39,28,6,11,-1,6-11-15-28-35-39
1970-01-01 00:00:00,45,32,44,35,24,-1,20-24-32-35-44-45
1970-01-01 00:00:00,35,40,24,38,4,-1,4-24-35-38-40-41
1970-01-01 00:00:00,24,14,2,9,12,-1,2-9-12-14-19-24
1970-01-01 00:00:00,22,12,5,9,47,-1,5-8-9-12-22-47
1970-01-01 00:00:00,24,22,20,3,28,-1,3-10-20-22-24-28
1970-01-01 00:00:00,20,8,3,4,16,-1,3-4-8-16-20-48
1970-01-01 00:00:00,10,17,24,11,2,-1,2-10-11-17-24-33
1970-01-01 00:00:00,35,22,23,24,17,-1,17-22-23-24-35-46
1970-01-01 00:00:00,40,36,29,19,31,-1,19-28-29-31-36-40
1970-01-01 00:00:00,39,32,27,23,28,-1,23-27-28-32-39-40
1970-01-01 00:00:00,9,35,48,11,49,-1,9-11-32-35-48-49
1970-01-01 00:00:00,42,35,29,12,16,-1,12-16-29-35-36-42
1970-01-01 00:00:00,3,13,24,19,36,-1,3-13-16-19-24-36
1970-01-01 00:00:00,28,48,13,23,16,-1,13-16-23-28-42-48
1970-01-01 00:00:00,34,30,10,18,4,-1,4-10-18-30-34-36
1970-01-01 00:00:00,39,29,23,18,17,-1,15-17-18-23-29-39
1970-01-01 00:00:00,17,38,23,6,27,-1,1-6-17-23-27-38
1970-01-01 00:00:00,26,24,40,10,23,-1,4-10-23-24-26-40
1970-01-01 00:00:00,26,34,23,24,47,-1,18-23-24-26-34-47
1970-01-01 00:00:00,24,46,27,11,23,-1,11-23-24-27-46-47
1970-01-01 00:00:00,9,29,25,8,14,-1,8-9-14-24-25-29
1970-01-01 00:00:00,49,23,42,40,38,-1,23-38-40-42-48-49
1970-01-01 00:00:00,28,45,34,48,37,-1,26-28-34-37-45-48
1970-01-01 00:00:00,48,14,26,13,45,-1,5-13-14-26-45-48
1970-01-01 00:00:00,18,38,13,22,34,-1,13-18-22-23-34-38
1970-01-01 00:00:00,12,34,29,1,36,-1,1-12-29-32-34-36
1970-01-01 00:00:00,22,39,36,32,5,-1,5-22-25-32-36-39
1970-01-01 00:00:00,44,12,27,48,16,-1,12-16-27-38-44-48
1970-01-01 00:00:00,43,2,27,46,40,-1,2-21-27-40-43-46
1970-01-01 00:00:00,27,4,43,10,24,-1,4-10-20-24-27-43
1970-01-01 00:00:00,24,46,7,23,2,-1,2-7-20-23-24-46
1970-01-01 00:00:00,48,8,15,25,40,-1,8-9-15-25-40-48
1970-01-01 00:00:00,2,26,24,1,43,-1,1-2-24-26-34-43
1970-01-01 00:00:00,19,12,36,47,25,-1,6-12-19-25-36-47
1970-01-01 00:00:00,4,12,47,11,28,-1,4-11-12-28-40-47
1970-01-01 00:00:00,14,34,15,13,39,-1,13-14-15-23-34-39
1970-01-01 00:00:00,34,9,14,24,19,-1,9-14-19-24-26-34
1970-01-01 00:00:00,11,9,2,20,36,-1,2-9-11-20-30-36
1970-01-01 00:00:00,29,33,25,32,5,-1,2-5-25-29-32-33
1970-01-01 00:00:00,20,13,31,43,37,-1,11-13-20-31-37-43
1970-01-01 00:00:00,12,9,36,45,48,-1,9-12-36-41-45-48
1970-01-01 00:00:00,4,13,9,35,37,-1,4-9-13-24-35-37
1970-01-01 00:00:00,2,49,6,37,13,-1,2-6-13-37-41-49
1970-01-01 00:00:00,24,15,49,36,30,-1,15-24-30-36-44-49
1970-01-01 00:00:00,13,19,9,27,49,-1,9-13-19-27-42-49
1970-01-01 00:00:00,34,22,11,26,25,-1,11-15-22-25-26-34
1970-01-01 00:00:00,40,2,49,20,15,-1,2-15-20-40-46-49
1970-01-01 00:00:00,12,31,18,7,11,-1,7-11-12-18-31-38
1970-01-01 00:00:00,12,4,34,27,25,-1,4-5-12-25-27-34
1970-01-01 00:00:00,49,35,2,3,38,-1,2-3-22-35-38-49
1970-01-01 00:00:00,42,13,38,18,1,-1,1-13-16-18-38-42
1970-01-01 00:00:00,4,40,5,44,35,-1,4-5-35-40-43-44
1970-01-01 00:00:00,26,25,5,40,12,-1,5-12-25-26-37-40
1970-01-01 00:00:00,39,28,8,2,16,-1,2-8-16-28-31-39
1970-01-01 00:00:00,6,29,18,4,47,-1,4-6-18-29-39-47
1970-01-01 00:00:00,3,19,2,37,48,-1,2-3-16-19-37-48
1970-01-01 00:00:00,41,17,38,43,47,-1,9-17-38-41-43-47
1970-01-01 00:00:00,40,13,29,41,42,-1,1-13-29-40-41-42
1970-01-01 00:00:00,9,34,17,1,24,-1,1-9-17-24-34-45
1970-01-01 00:00:00,2,33,48,38,7,-1,1-2-7-33-38-48
1970-01-01 00:00:00,45,18,43,24,13,-1,13-18-24-35-43-45
1970-01-01 00:00:00,5,33,24,34,21,-1,5-21-23-24-33-34
1970-01-01 00:00:00,2,18,49,28,47,-1,2-18-23-28-47-49
1970-01-01 00:00:00,44,14,22,39,45,-1,14-22-39-43-44-45
1970-01-01 00:00:00,28,40,3,36,41,-1,3-28-36-40-41-49
1970-01-01 00:00:00,26,19,6,48,34,-1,6-10-19-26-34-48
1970-01-01 00:00:00,29,12,48,13,15,-1,12-13-15-29-44-48
1970-01-01 00:00:00,34,25,5,28,19,-1,5-17-19-25-28-34
1970-01-01 00:00:00,46,24,11,14,28,-1,11-14-24-28-31-46
1970-01-01 00:00:00,43,3,7,13,20,-1,3-7-13-20-43-47
1970-01-01 00:00:00,4,28,29,19,18,-1,4-18-19-28-29-38
1970-01-01 00:00:00,19,28,49,26,47,-1,18-19-26-28-47-49
1970-01-01 00:00:00,34,31,26,38,48,-1,26-31-34-38-48-49
1970-01-01 00:00:00,20,44,41,31,18,-1,18-20-31-38-41-44
1970-01-01 00:00:00,7,16,34,8,39,-1,7-8-16-34-37-39
1970-01-01 00:00:00,15,47,7,10,31,-1,7-10-15-31-34-47
1970-01-01 00:00:00,5,12,44,24,11,-1,5-11-12-24-30-44
1970-01-01 00:00:00,16,40,27,18,11,-1,11-16-18-27-40-49
1970-01-01 00:00:00,22,35,47,40,24,-1,22-24-35-40-46-47
1970-01-01 00:00:00,39,21,40,42,44,-1,17-21-39-40-42-44
1970-01-01 00:00:00,6,13,21,39,37,-1,6-13-21-27-37-39
1970-01-01 00:00:00,40,1,13,7,31,-1,1-7-13-15-31-40
1970-01-01 00:00:00,42,49,21,10,39,-1,10-21-23-39-42-49
1970-01-01 00:00:00,15,3,41,45,37,-1,3-12-15-37-41-45
1970-01-01 00:00:00,46,6,48,36,41,-1,6-36-39-41-46-48
1970-01-01 00:00:00,14,33,29,21,18,-1,14-18-21-29-31-33
1970-01-01 00:00:00,47,3,22,13,5,-1,3-5-13-22-35-47
1970-01-01 00:00:00,44,1,31,32,23,-1,1-23-31-32-35-44
1970-01-01 00:00:00,12,28,31,4,45,-1,4-12-28-31-32-45
1970-01-01 00:00:00,49,4,9,43,12,-1,4-9-12-40-43-49
1970-01-01 00:00:00,31,19,3,20,39,-1,3-16-19-20-31-39
1970-01-01 00:00:00,16,43,28,20,7,-1,7-16-20-28-34-43
1970-01-01 00:00:00,48,24,18,45,36,-1,18-24-31-36-45-48
1970-01-01 00:00:00,20,16,48,39,1,-1,1-12-16-20-39-48
1970-01-01 00:00:00,28,5,32,12,15,-1,5-12-15-25-28-32
1970-01-01 00:00:00,7,40,48,10,6,-1,6-7-10-35-40-48
1970-01-01 00:00:00,3,13,5,11,19,-1,3-5-11-13-19-41
1970-01-01 00:00:00,4,21,11,22,38,-1,4-11-19-21-22-38
1970-01-01 00:00:00,42,17,2,28,4,-1,2-4-7-17-28-42
1970-01-01 00:00:00,14,11,45,29,41,-1,11-14-29-38-41-45
1970-01-01 00:00:00,34,47,36,5,40,-1,5-32-34-36-40-47
1970-01-01 00:00:00,5,25,38,3,31,-1,3-5-25-28-31-38
1970-01-01 00:00:00,7,40,36,11,22,-1,7-11-22-36-40-45
1970-01-01 00:00:00,25,34,9,42,31,-1,9-25-31-34-40-42
1970-01-01 00:00:00,14,18,6,48,27,-1,6-14-18-27-45-48
1970-01-01 00:00:00,7,8,2,25,15,-1,2-7-8-15-24-25
1970-01-01 00:00:00,45,5,44,15,48,-1,5-15-44-45-48-49
1970-01-01 00:00:00,6,46,14,17,37,-1,6-14-17-34-37-46
1970-01-01 00:00:00,22,1,25,14,10,-1,1-10-14-22-25-48
1970-01-01 00:00:00,6,7,9,17,45,-1,6-7-9-17-25-45
1970-01-01 00:00:00,10,14,12,3,42,-1,3-10-12-14-31-42
1970-01-01 00:00:00,6,22,45,21,2,-1,2-6-21-22-30-45
1970-01-01 00:00:00,47,41,12,31,5,-1,5-12-31-41-45-47
1970-01-01 00:00:00,29,41,6,19,26,-1,6-19-26-29-30-41
1970-01-01 00:00:00,18,10,46,35,4,-1,4-10-18-35-41-46
1970-01-01 00:00:00,36,35,32,23,1,-1,1-23-32-35-36-49
1970-01-01 00:00:00,48,38,17,46,9,-1,3-9-17-38-46-48
1970-01-01 00:00:00,48,47,38,25,18,-1,18-25-31-38-47-48
1970-01-01 00:00:00,3,30,19,18,13,-1,3-13-16-18-19-30
1970-01-01 00:00:00,5,1,45,37,49,-1,1-5-12-37-45-49
1970-01-01 00:00:00,43,20,25,39,26,-1,14-20-25-26-39-43
1970-01-01 00:00:00,38,48,19,25,2,-1,2-9-19-25-38-48
1970-01-01 00:00:00,29,28,42,46,19,-1,19-28-29-38-42-46
1970-01-01 00:00:00,31,9,7,39,33,-1,7-9-21-31-33-39
1970-01-01 00:00:00,42,26,43,9,32,-1,9-23-26-32-42-43
1970-01-01 00:00:00,39,46,47,21,9,-1,7-9-21-39-46-47
1970-01-01 00:00:00,26,32,48,39,9,-1,9-20-26-32-39-48
1970-01-01 00:00:00,41,19,24,47,39,-1,19-24-36-39-41-47
1970-01-01 00:00:00,10,26,12,22,4,-1,4-10-12-18-22-26
1970-01-01 00:00:00,8,32,36,37,22,-1,8-17-22-32-36-37
1970-01-01 00:00:00,12,7,27,35,15,-1,7-12-15-27-35-40
1970-01-01 00:00:00,22,40,2,4,43,-1,2-4-22-28-40-43
1970-01-01 00:00:00,28,12,24,4,30,-1,4-12-17-24-28-30
1970-01-01 00:00:00,48,25,24,44,38,-1,5-24-25-38-44-48
1970-01-01 00:00:00,28,45,46,12,40,-1,4-12-28-40-45-46
1970-01-01 00:00:00,3,7,19,28,27,-1,3-7-19-27-28-44
1970-01-01 00:00:00,7,46,33,45,34,-1,7-33-34-40-45-46
1970-01-01 00:00:00,27,39,25,22,41,-1,7-22-25-27-39-41
1970-01-01 00:00:00,4,36,29,28,42,-1,4-14-28-29-36-42
1970-01-01 00:00:00,7,24,28,13,38,-1,7-13-24-28-38-46
1970-01-01 00:00:00,44,6,37,12,3,-1,3-6-12-32-37-44
1970-01-01 00:00:00,8,10,16,12,2,-1,2-8-10-12-14-16
1970-01-01 00:00:00,31,45,17,13,5,-1,5-13-17-28-31-45
1970-01-01 00:00:00,43,13,26,17,30,-1,13-17-26-30-43-49
1970-01-01 00:00:00,8,25,15,16,4,-1,4-8-15-16-20-25
1970-01-01 00:00:00,48,22,31,44,14,-1,14-22-31-42-44-48
1970-01-01 00:00:00,36,42,20,15,47,-1,15-20-35-36-42-47
1970-01-01 00:00:00,47,40,22,21,45,-1,14-21-22-40-45-47
1970-01-01 00:00:00,17,2,29,23,14,-1,2-14-17-23-29-33
1970-01-01 00:00:00,19,23,8,31,47,-1,2-8-19-23-31-47
1970-01-01 00:00:00,13,8,49,36,19,-1,8-13-19-36-39-49
1970-01-01 00:00:00,44,15,41,45,33,-1,15-28-33-41-44-45
1970-01-01 00:00:00,25,1,15,39,4,-1,1-4-15-23-25-39
1970-01-01 00:00:00,7,26,32,19,44,-1,7-19-26-32-44-47
1970-01-01 00:00:00,10,12,3,25,8,-1,3-8-10-12-25-34
1970-01-01 00:00:00,8,21,9,35,4,-1,4-8-9-21-35-48
1970-01-01 00:00:00,3,49,9,48,10,-1,3-9-10-37-48-49
1970-01-01 00:00:00,8,15,48,44,19,-1,8-15-19-43-44-48
1970-01-01 00:00:00,36,42,48,11,5,-1,5-11-34-36-42-48
1970-01-01 00:00:00,27,41,1,23,3,-1,1-3-23-27-37-41
1970-01-01 00:00:00,40,41,49,24,9,-1,9-17-24-40-41-49
1970-01-01 00:00:00,21,36,8,33,17,-1,8-17-21-32-33-36
1970-01-01 00:00:00,13,21,39,37,41,-1,13-21-33-37-39-41
1970-01-01 00:00:00,12,39,35,19,20,-1,12-19-20-35-39-45
1970-01-01 00:00:00,34,2,28,12,7,-1,2-7-12-28-34-48
1970-01-01 00:00:00,12,45,9,1,3,-1,1-3-9-12-33-45
1970-01-01 00:00:00,23,42,14,27,3,-1,3-14-23-27-36-42
1970-01-01 00:00:00,6,42,38,45,46,-1,6-35-38-42-45-46
1970-01-01 00:00:00,25,36,32,20,45,-1,19-20-25-32-36-45
1970-01-01 00:00:00,18,13,43,2,42,-1,2-13-18-36-42-43
1970-01-01 00:00:00,2,20,5,31,11,-1,2-5-11-20-31-40
1970-01-01 00:00:00,41,10,49,43,18,-1,6-10-18-41-43-49
1970-01-01 00:00:00,27,30,18,49,47,-1,1-18-27-30-47-49
1970-01-01 00:00:00,26,24,14,22,23,-1,14-22-23-24-26-40
1970-01-01 00:00:00,4,22,30,26,49,-1,4-22-26-30-43-49
1970-01-01 00:00:00,6,37,36,40,26,-1,6-19-26-36-37-40
1970-01-01 00:00:00,12,37,30,16,19,-1,12-16-18-19-30-37
1970-01-01 00:00:00,40,41,14,18,20,-1,14-18-20-34-40-41
1970-01-01 00:00:00,20,21,47,13,49,-1,13-20-21-37-47-49
1970-01-01 00:00:00,42,2,31,36,1,-1,1-2-31-36-42-47
1970-01-01 00:00:00,48,31,41,49,35,-1,8-31-35-41-48-49
1970-01-01 00:00:00,25,15,7,31,42,-1,7-15-25-31-42-48
1970-01-01 00:00:00,42,30,35,31,44,-1,9-30-31-35-42-44
1970-01-01 00:00:00,32,10,11,49,25,-1,1-10-11-25-32-49
1970-01-01 00:00:00,32,20,47,14,19,-1,11-14-19-20-32-47
1970-01-01 00:00:00,48,38,17,42,8,-1,1-8-17-38-42-48
1970-01-01 00:00:00,6,16,21,3,49,-1,3-6-16-21-36-49
1970-01-01 00:00:00,31,46,39,36,26,-1,26-31-35-36-39-46
1970-01-01 00:00:00,28,34,8,42,20,-1,8-20-28-34-42-48
1970-01-01 00:00:00,41,35,27,16,24,-1,10-16-24-27-35-41
1970-01-01 00:00:00,4,48,14,33,29,-1,4-14-29-33-48-49
1970-01-01 00:00:00,12,21,9,20,8,-1,8-9-12-20-21-26
1970-01-01 00:00:00,48,45,27,47,23,-1,23-27-34-45-47-48
1970-01-01 00:00:00,34,25,4,5,41,-1,4-5-12-25-34-41
1970-01-01 00:00:00,20,48,35,34,8,-1,8-20-34-35-39-48
1970-01-01 00:00:00,2,6,40,48,37,-1,2-6-13-37-40-48
1970-01-01 00:00:00,28,38,21,12,48,-1,12-21-26-28-38-48
1970-01-01 00:00:00,41,21,20,42,46,-1,20-21-24-41-42-46
1970-01-01 00:00:00,45,31,18,27,30,-1,18-21-27-30-31-45
1970-01-01 00:00:00,40,3,18,16,21,-1,3-16-18-21-40-46
1970-01-01 00:00:00,5,3,1,27,17,-1,1-3-5-17-27-42
1970-01-01 00:00:00,17,19,11,34,7,-1,7-11-17-19-30-34
1970-01-01 00:00:00,28,11,16,8,24,-1,8-11-16-21-24-28
1970-01-01 00:00:00,9,15,2,40,25,-1,2-9-15-25-38-40
1970-01-01 00:00:00,46,47,39,29,17,-1,17-28-29-39-46-47
1970-01-01 00:00:00,3,46,41,45,16,-1,3-4-16-41-45-46
1970-01-01 00:00:00,49,11,32,44,20,-1,9-11-20-32-44-49
1970-01-01 00:00:00,12,49,40,10,1,-1,1-6-10-12-40-49
1970-01-01 00:00:00,21,1,43,35,13,-1,1-8-13-21-35-43
1970-01-01 00:00:00,49,14,48,10,29,-1,10-14-29-31-48-49
1970-01-01 00:00:00,7,18,46,47,3,-1,3-7-16-18-46-47
1970-01-01 00:00:00,23,45,49,11,20,-1,11-15-20-23-45-49
1970-01-01 00:00:00,5,4,2,29,8,-1,2-4-5-8-9-29
1970-01-01 00:00:00,17,27,19,40,28,-1,17-19-27-28-30-40
1970-01-01 00:00:00,37,45,29,28,24,-1,5-24-28-29-37-45
1970-01-01 00:00:00,49,17,27,42,40,-1,17-27-29-40-42-49
1970-01-01 00:00:00,36,7,31,46,26,-1,7-26-31-36-46-48
1970-01-01 00:00:00,33,27,7,12,35,-1,1-7-12-27-33-35
1970-01-01 00:00:00,28,15,7,4,24,-1,4-7-15-21-24-28
1970-01-01 00:00:00,43,36,31,29,45,-1,29-31-36-42-43-45
1970-01-01 00:00:00,27,14,13,20,12,-1,12-13-14-20-26-27
1970-01-01 00:00:00,41,7,34,16,40,-1,7-16-25-34-40-41
1970-01-01 00:00:00,45,17,18,46,38,-1,17-18-21-38-45-46
1970-01-01 00:00:00,42,5,37,14,31,-1,5-13-14-31-37-42
1970-01-01 00:00:00,40,4,38,39,24,-1,4-21-24-38-39-40
1970-01-01 00:00:00,10,33,27,5,8,-1,5-8-10-11-27-33
1970-01-01 00:00:00,16,2,37,48,7,-1,2-7-16-37-44-48
1970-01-01 00:00:00,36,1,12,34,37,-1,1-6-12-34-36-37
1970-01-01 00:00:00,23,22,33,27,26,-1,15-22-23-26-27-33
1970-01-01 00:00:00,38,45,4,43,17,-1,4-17-24-38-43-45
1970-01-01 00:00:00,7,36,5,12,37,-1,5-7-12-36-37-43
1970-01-01 00:00:00,11,6,35,23,39,-1,6-11-23-35-36-39
1970-01-01 00:00:00,38,9,28,12,19,-1,9-12-19-28-38-42
1970-01-01 00:00:00,30,12,27,38,41,-1,12-22-27-30-38-41
1970-01-01 00:00:00,37,44,20,42,6,-1,6-20-27-37-42-44
1970-01-01 00:00:00,23,21,38,45,48,-1,17-21-23-38-45-48
1970-01-01 00:00:00,3,15,16,2,37,-1,2-3-15-16-37-42
1970-01-01 00:00:00,1,33,20,28,9,-1,1-9-20-28-33-48
1970-01-01 00:00:00,20,42,35,14,19,-1,14-19-20-30-35-42
1970-01-01 00:00:00,31,47,32,4,38,-1,4-6-31-32-38-47
1970-01-01 00:00:00,38,6,25,34,3,-1,3-6-24-25-34-38
1970-01-01 00:00:00,45,6,11,24,12,-1,6-11-12-18-24-45
1970-01-01 00:00:00,47,27,6,5,42,-1,5-6-25-27-42-47
1970-01-01 00:00:00,4,36,49,7,28,-1,4-7-12-28-36-49
1970-01-01 00:00:00,2,4,33,7,38,-1,2-4-7-16-33-38
1970-01-01 00:00:00,15,27,5,3,19,-1,3-5-9-15-19-27
1970-01-01 00:00:00,9,18,17,3,44,-1,3-9-15-17-18-44
1970-01-01 00:00:00,37,7,32,34,27,-1,7-27-30-32-34-37
1970-01-01 00:00:00,43,34,8,49,32,-1,7-8-32-34-43-49
1970-01-01 00:00:00,5,26,9,49,19,-1,5-9-19-26-39-49
1970-01-01 00:00:00,4,10,29,5,32,-1,4-5-10-15-29-32
1970-01-01 00:00:00,31,30,47,15,45,-1,15-30-31-45-47-48
1970-01-01 00:00:00,23,26,24,18,15,-1,15-18-23-24-26-37
1970-01-01 00:00:00,6,28,48,44,14,-1,4-6-14-28-44-48
1970-01-01 00:00:00,11,7,32,12,30,-1,1-7-11-12-30-32
1970-01-01 00:00:00,44,21,48,36,3,-1,2-3-21-36-44-48
1970-01-01 00:00:00,28,2,37,16,20,-1,1-2-16-20-28-37
1970-01-01 00:00:00,47,38,48,37,1,-1,1-8-37-38-47-48
1970-01-01 00:00:00,42,15,7,19,12,-1,7-12-15-19-23-42
1970-01-01 00:00:00,29,39,8,27,28,-1,8-21-27-28-29-39
1970-01-01 00:00:00,24,43,31,21,37,-1,13-21-24-31-37-43
1970-01-01 00:00:00,32,38,15,2,18,-1,2-15-18-21-32-38
1970-01-01 00:00:00,44,38,20,31,22,-1,2-20-22-31-38-44
1970-01-01 00:00:00,7,20,4,19,44,-1,2-4-7-19-20-44
1970-01-01 00:00:00,28,10,1,23,9,-1,1-9-10-23-28-48
1970-01-01 00:00:00,29,36,49,38,34,-1,11-29-34-36-38-49
1970-01-01 00:00:00,6,30,29,28,44,-1,6-28-29-30-44-46
1970-01-01 00:00:00,30,17,35,7,9,-1,7-9-17-29-30-35
1970-01-01 00:00:00,41,28,26,3,16,-1,3-16-26-28-37-41
1970-01-01 00:00:00,33,18,7,8,25,-1,7-8-18-25-33-48
1970-01-01 00:00:00,19,10,40,41,43,-1,10-19-35-40-41-43
1970-01-01 00:00:00,14,20,22,40,17,-1,14-17-18-20-22-40
1970-01-01 00:00:00,40,21,20,45,44,-1,20-21-22-40-44-45
1970-01-01 00:00:00,3,28,4,9,46,-1,3-4-9-28-34-46
1970-01-01 00:00:00,26,27,6,22,33,-1,6-10-22-26-27-33
1970-01-01 00:00:00,42,43,25,22,34,-1,22-25-34-42-43-44
1970-01-01 00:00:00,11,44,13,37,31,-1,11-13-28-31-37-44
1970-01-01 00:00:00,11,40,28,22,1,-1,1-11-22-25-28-40
1970-01-01 00:00:00,25,23,5,1,41,-1,1-5-23-25-41-42
1970-01-01 00:00:00,21,7,45,12,9,-1,7-9-12-21-42-45
1970-01-01 00:00:00,41,33,2,14,45,-1,2-14-33-39-41-45
1970-01-01 00:00:00,16,15,17,31,8,-1,8-15-16-17-31-43
1970-01-01 00:00:00,36,26,1,34,32,-1,1-20-26-32-34-36
1970-01-01 00:00:00,9,12,32,24,47,-1,9-12-18-24-32-47
1970-01-01 00:00:00,20,36,3,7,1,-1,1-3-7-20-25-36
1970-01-01 00:00:00,26,45,19,9,39,-1,9-19-26-32-39-45
1970-01-01 00:00:00,38,31,12,49,7,-1,7-12-26-31-38-49
1970-01-01 00:00:00,18,26,16,22,28,-1,16-18-22-26-28-37
1970-01-01 00:00:00,20,19,25,5,12,-1,5-12-19-20-23-25
1970-01-01 00:00:00,2,32,44,45,20,-1,2-8-20-32-44-45
1970-01-01 00:00:00,17,3,41,38,30,-1,3-17-26-30-38-41
1970-01-01 00:00:00,46,40,30,9,33,-1,8-9-30-33-40-46
1970-01-01 00:00:00,43,5,40,13,17,-1,5-13-17-25-40-43
1970-01-01 00:00:00,20,26,14,48,33,-1,13-14-20-26-33-48
1970-01-01 00:00:00,36,19,46,2,20,-1,2-19-20-26-36-46
1970-01-01 00:00:00,47,30,38,6,26,-1,5-6-26-30-38-47
1970-01-01 00:00:00,7,15,11,8,35,-1,7-8-11-14-15-35
1970-01-01 00:00:00,35,24,10,36,9,-1,9-10-24-32-35-36
1970-01-01 00:00:00,27,7,39,3,8,-1,3-7-8-27-33-39
1970-01-01 00:00:00,25,30,22,3,38,-1,3-17-22-25-30-38
1970-01-01 00:00:00,27,33,42,8,26,-1,8-16-26-27-33-42
1970-01-01 00:00:00,32,11,7,8,38,-1,7-8-11-32-34-38
1970-01-01 00:00:00,21,9,3,24,34,-1,1-3-9-21-24-34
1970-01-01 00:00:00,8,42,33,31,17,-1,8-9-17-31-33-42
1970-01-01 00:00:00,47,37,25,6,4,-1,4-6-25-37-45-47
1970-01-01 00:00:00,40,49,16,37,35,-1,10-16-35-37-40-49
1970-01-01 00:00:00,15,2,31,19,27,-1,2-15-19-27-31-43
1970-01-01 00:00:00,42,5,29,28,27,-1,5-27-28-29-41-42
1970-01-01 00:00:00,27,32,34,19,45,-1,5-19-27-32-34-45
1970-01-01 00:00:00,10,17,25,35,5,-1,5-10-17-25-35-46
1970-01-01 00:00:00,30,22,11,9,23,-1,9-11-22-23-30-47
1970-01-01 00:00:00,2,3,35,13,1,-1,1-2-3-13-28-35
1970-01-01 00:00:00,44,16,47,10,15,-1,1-10-15-16-44-47
1970-01-01 00:00:00,10,26,42,1,4,-1,1-4-10-14-26-42
1970-01-01 00:00:00,31,15,33,27,36,-1,15-27-31-33-36-48
1970-01-01 00:00:00,7,44,37,48,38,7,7-37-38-44-48+7
1970-01-01 00:00:00,3,45,13,4,44,5,3-4-13-44-45+5
1970-01-01 00:00:00,25,29,8,34,15,1,8-15-25-29-34+1
1970-01-01 00:00:00,18,9,11,33,7,9,7-9-11-18-33+9
1970-01-01 00:00:00,8,7,25,11,46,7,7-8-11-25-46+7
1970-01-01 00:00:00,43,41,29,14,7,3,7-14-29-41-43+3
1970-01-01 00:00:00,43,15,13,48,25,5,13-15-25-43-48+5
1970-01-01 00:00:00,47,40,45,42,3,9,3-40-42-45-47+9
1970-01-01 00:00:00,4,15,21,26,22,10,4-15-21-22-26+10
1970-01-01 00:00:00,40,12,37,24,42,1,12-24-37-40-42+1
1970-01-01 00:00:00,32,27,5,7,35,3,5-7-27-32-35+3
1970-01-01 00:00:00,20,47,15,11,30,9,11-15-20-30-47+9
1970-01-01 00:00:00,37,15,30,6,47,6,6-15-30-37-47+6
1970-01-01 00:00:00,30,14,12,16,42,2,12-14-16-30-42+2
1970-01-01 00:00:00,25,17,41,24,38,10,17-24-25-38-41+10
1970-01-01 00:00:00,17,26,30,47,20,6,17-20-26-30-47+6
1970-01-01 00:00:00,37,10,39,16,34,7,10-16-34-37-39+7
1970-01-01 00:00:00,15,11,10,1,31,3,1-10-11-15-31+3
1970-01-01 00:00:00,35,33,44,1,11,10,1-11-33-35-44+10
1970-01-01 00:00:00,19,24,11,34,25,8,11-19-24-25-34+8
1970-01-01 00:00:00,6,19,46,21,15,10,6-15-19-21-46+10
1970-01-01 00:00:00,1,19,12,31,7,10,1-7-12-19-31+10
1970-01-01 00:00:00,48,18,40,7,6,7,6-7-18-40-48+7
1970-01-01 00:00:00,36,12,29,2,26,7,2-12-26-29-36+7
1970-01-01 00:00:00,43,24,34,27,14,10,14-24-27-34-43+10
1970-01-01 00:00:00,26,30,42,38,12,5,12-26-30-38-42+5
1970-01-01 00:00:00,45,9,5,24,11,10,5-9-11-24-45+10
1970-01-01 00:00:00,10,22,34,43,46,2,10-22-34-43-46+2
1970-01-01 00:00:00,44,46,31,11,22,5,11-22-31-44-46+5
1970-01-01 00:00:00,21,3,25,10,11,3,3-10-11-21-25+3
1970-01-01 00:00:00,2,9,25,35,30,9,2-9-25-30-35+9
1970-01-01 00:00:00,38,1,3,32,30,6,1-3-30-32-38+6
1970-01-01 00:00:00,39,21,45,12,44,5,12-21-39-44-45+5
1970-01-01 00:00:00,8,34,16,13,37,10,8-13-16-34-37+10
